I give 1 star because when i close game the gold production is stop and remain same when i open the game. So please give update for continueu the gold production and game running (like clash of clan) so gold production keep increasing.,1,2020-05-27 19:58:03
"Very relaxing and peaceful. First off, I love penguins, so this game was interesting to start!! Second, I have high anxiety, and this game helps me calm down when I need to most! The music is so peaceful and the animals are adorable! If you're looking for a calm, relaxing game, this game is definitely for you!",5,2020-05-27 17:44:30
Just a soothing game. Not too many ads unlike other games. 10/10 for me,5,2020-05-27 17:07:10
I love the game but I can restart it's been a while since I played and I wanted to start fresh but I cant,4,2020-05-27 16:00:16
Its a good spare time game. The graphics and animation are smooth and relaxing. Its just basically tapping so its easy. Great kill time.,5,2020-05-27 14:56:48
There are a dead 🦢 in The basket in the fishing center. I found this and is a Easter egg,5,2020-05-27 12:59:18
"If you love penguins, you will love this small little haven of idle goodness. The events that come up keeps things different and it's always a calm fun experience when watching the penguins interact with the habitat.",4,2020-05-27 12:07:53
This game is soooo adorable!!,5,2020-05-27 11:00:24
Cute time wasting game,5,2020-05-27 09:49:39
"Nice game, but I would say it would be really great if the penguins were not fully grown when we create them. That would give a better feeling of seeing them grow from a baby penguin to an adult penguin.",4,2020-05-27 09:39:59
"The phone heats up when playing this game. I'm using one plus 7T. I play other games like pubg call of duty for hours, but the phone doesnt heat up. If I play this game for 15-20mins straight, phone get extremely hot.",2,2020-05-27 09:31:52
It helps me calm down and it's surprising how cathartic it is when you build a new habitat,5,2020-05-27 09:04:12
I love this app. It's a great way to kill time.,5,2020-05-27 08:49:58
"These penguins work so hard 😭♥️ such a cute, relaxing game. You have to spend money to make more money. The gameplay is really smooth, graphics are amazing, the music is nice. I recommend this game to anyone who needs to give their mind a break and take care of something else for a little while.",5,2020-05-27 08:48:40
"Downloading now. Never played, seen ads and thought ""awesome"". But you know what would be even better? SHARK ISLE",5,2020-05-27 07:46:18
企鹅很可爱，游戏很休闲，但是游戏背景是在北极是什么鬼？？🤔 不去刻意升级就不会跟广告打遭遇战，(不点广告就想升级是不可能的，这辈子都是不可能的哈哈)但是看广告得挂vpn啊啊啊！ 另外，发展多了之后在游戏里呆久了会变得略卡，机身发烫(我的机子是845的)，希望开发者能调教调教再优化些。 以及bakery升级之后外观没有变化，应该是个bug，开发者记得更新噢！ 虽然有各种缺点，但是满足了休闲养宠物的心，8错啦！,5,2020-05-27 07:14:49
Ass,1,2020-05-27 05:48:21
I'm addicted!,5,2020-05-27 01:18:35
Fantastic game 👌,5,2020-05-27 01:16:33
Good game,5,2020-05-27 01:16:25
"This is awesome game, but in the ""end"" IT is tök hard and need too much Time. I think it need balance in av/S region and later. I love this type ads. Where we get a description of many penguins.",4,2020-05-26 23:39:09
"this is probably one of the best games i've played. that's all i could say. the graphics, the sound design. this is fantastic",5,2020-05-26 23:22:33
boring,1,2020-05-26 23:00:02
I LOVE PENGUINS AND I CERTAINLY LOVE THIS GAME TOO!! ESPECIALLY SINCE IT'S NOT SHOVING ADS IN MY FACE!! 5 STARS FROM ME!! :D,5,2020-05-26 22:02:39
Is nice,5,2020-05-26 21:59:12
گرافیک بازی قشنگه ولی جالب نیس🙁,2,2020-05-26 21:12:19
"It was good but the way to buy things and earn money is really hard. After a while, there is no much to do but to wait",4,2020-05-26 21:05:57
So adorable,5,2020-05-26 21:05:42
"Love the game, relaxing to play and full of challenges. The gameplay style is simple but I think this helps a lot as other games I've played put so much detail in to everything that it kinda washed out the enjoyability of the game. One of the few games I've found that don't push you to pay with money, even without watching ads you can progress well. Well dont the to developers. love the game.",5,2020-05-26 19:41:49
❤️I NEED SOME TIME TO PLAY THIS GAME BUT I LOVE IT ❤️!!!!!!!!,5,2020-05-26 19:19:06
Super chill,5,2020-05-26 19:14:27
You guys should add dedicated button to log into google play or fb like other apps,2,2020-05-26 18:58:10
How to switch to landscape mode,4,2020-05-26 18:20:04
"I love this app so so much!! Its adorable, quality is on point, colors are pleasing to the eye and of course very aestheticaly relaxing I love the color scheme and how i can get money super fast from taking photos of my penguins! I rate this 5 for effort, colors, and no adds! I love it so much and im glad this game exist. The game id super calm and get rid of the stress and I always play this game when im in stress or its my rest time. I love it so much keep up the good work. 💕",5,2020-05-26 16:43:49
Great😍😍,5,2020-05-26 14:36:07
It's ok but gets slow quick,3,2020-05-26 14:10:41
😎💪👍,5,2020-05-26 13:55:27
Boom,5,2020-05-26 12:54:55
I love it! I love the penguins and all the different islands. Its soothing and just entertaining to play.,5,2020-05-26 12:30:36
It looks great and is simple game to pass the time. :),5,2020-05-26 11:30:59
"It is really a healing app, the soothing music and colors used in this app and the smooth experience without any lags. Also the penguins are so cute!!",5,2020-05-26 11:03:33
the song is so calm you can create your own village you can take photos when you take a photo you can put the camera in the water but you will need I lot of money for things if you see a love heart near the penguin tap it and if you see a photo on a penguin press it I mean press the camera near the penguin,5,2020-05-26 10:50:34
Cool game,5,2020-05-26 10:44:31
Awesome and relaxing,5,2020-05-26 10:13:02
Cute,5,2020-05-26 09:32:34
Fun.,5,2020-05-26 08:29:52
I loved this game until the advertisement for golf clash glitched it out everytime it came up. It causes the game to have to be closed and restarted. How could something so simple be overlooked?,1,2020-05-26 08:23:42
The game was superb. The only thing is it became repetitive. It would be cool if you make a friend list system something like that so we can visit other island and and other quest.,3,2020-05-26 08:15:00
"Very cool n everything but is there a way we can watch 5 minute ads every once in a while instead of watching a 30sec ad every 2 minutes? Like, let's say if I watch 5 full minutes of ads I can then open the next 10 or 15 gifts/boxes for free without waiting, it would be cool.",5,2020-05-26 08:06:12
super cute and relaxing,5,2020-05-26 06:22:11
"I haven't played yet, but it looks so cool! All the comments... TRY IT, try this game! Idk the game but I an looking forward to dis. I love games!!!!! ¡!!!!!!!",5,2020-05-26 05:08:18
It haz penguin,5,2020-05-26 04:16:56
10/10 would download again,5,2020-05-26 03:31:50
"it is the cutest game, very calming and fun <3",5,2020-05-26 03:14:56
The money wasn't coming in fast enough.,2,2020-05-26 03:14:07
"I really, really love this game and I've been playing it for months. However a lot of the joy has been taken out of it for me because it is impossible to upgrade anything. The quests are always ""upgrade fishing to x level"" and it takes days to get enough gold to go up one level. I can't afford to autoproduce gold at my newest area because I don't have enough hearts even though I've had it for three months. It's stopped me from playing because it's so unattainable.",3,2020-05-26 02:03:47
"Lovely game, this is beautiful.",5,2020-05-26 02:02:55
"This is basically a game watch-ads-to-play. The progression it's stupidly slow *unless* you watch an ad, which gives you a lot of resources.",2,2020-05-26 01:12:08
A very good game 10 out of 10,5,2020-05-26 00:07:10
Penguins are super cute. But it takes wayyyyyyy toooooo long to gather enough gold to level up and buy things. At one point the game became boring because I cannot seem to afford to upgrade anything.,2,2020-05-25 23:29:00
Idk It won't download,5,2020-05-25 22:56:56
"Te gustan los pingüinos? Te aburres fácilmente, juega esto.",5,2020-05-25 22:40:59
it is so cute<3,5,2020-05-25 22:33:55
"Cute penguins, nice art and music. Even idle farms for you for 2 hours. Great for relaxation <3",5,2020-05-25 21:56:00
Love playing with penguins,5,2020-05-25 21:25:18
so cute 🐰🐻🐰🐻🐰🐻🐰🐻🐰🐻,5,2020-05-25 19:35:01
"I would give this game a good rating because it's very calm, relaxing and it makes me happy. Of course that comes with some downsides such as it's hard to progress without going idle or everything gets really expensive.",4,2020-05-25 17:42:41
100% Mind Relaxing And Peaceful Game ❤,5,2020-05-25 17:38:30
It's actually ouful because you just whatch. ..,1,2020-05-25 17:19:29
Just relaxing and fun to play :),5,2020-05-25 16:14:30
"Entertaining and soothing, it offers a much-needed break from all the zombie and human killing that i do in the other games that i play. Absolutely free to play! There are a lot of ads though, and they can sometimes be repetitive (showing the same ad numerous times in a row), but it's not even close to being a deal-breaker for me. Some of the Quests can take awhile to complete (i.e. collecting penguin hearts) but the pace of the game allows you to progress slowly but surely.",4,2020-05-25 16:00:01
The penguin society is growing larger every day and soon will take over the world #penguingang,5,2020-05-25 15:54:50
😔👍💛,5,2020-05-25 14:36:12
"Quite addictive game. But once you reach a Level where you collect coins in the Range of AQ , the game moves quite too slow and there's no other way to keep you going through the game for long time.. but still the game is good in terms of graphics, audio and visuals..",4,2020-05-25 13:46:43
👍,2,2020-05-25 13:28:56
Good,5,2020-05-25 10:32:03
Permainan Kerjaya penguin yg menyeronokkan,5,2020-05-25 10:16:26
"Amazing, game doesn't force you to watch ads, even so the rewards are relatively worth it and generous, gameplay is superb with tons of interactions, pretty addictive 👍",5,2020-05-25 09:25:59
Perfection,5,2020-05-25 08:00:19
"""Happiness sounds"" Music is soft and gentle, I like it alot 🙌❤🧡💛💚💙💜💕",5,2020-05-25 07:30:09
Best game ever 👌 😍,5,2020-05-25 06:59:12
I love it very fun to play no bugs really cute,5,2020-05-25 06:57:26
Really Fun to begin with loved collecting all the breeds of penguin but late game it become very boring. It takes for ever to upgrade as the rates at which you earn coins make no sense. 20.66 at/sec ? Then why do I only get 18.56 au after 5 hours and 360 au when I PAY for a 6 hour time token.....?? And theres less and less you can do other than come on watch ads and get off. Seems like a pay to play games after a while.,2,2020-05-25 06:51:01
Very chill game I have played,4,2020-05-25 05:52:59
fun and casual 🐧,4,2020-05-25 04:25:11
Weirdly calming. 5 stars for ya'll,5,2020-05-25 04:17:52
"This the most adorable game , i love to play it",5,2020-05-25 03:42:19
"Very calming, wholesome play",5,2020-05-25 01:16:33
good game but with the new update we have more decoration to place but still only 30 space add more that would be cool :),4,2020-05-25 00:42:18
"It is very calming and i was comforted by those penguins' activities. The image design is too cloudy for me, there are too much mist that it's all appeared snowy light blue. So, it is calming. That's it. I don't feel fun but only that calm feeling so sometimes it's not my to-go game if i am bored",4,2020-05-24 23:57:22
Awesome music and game is relaxing,5,2020-05-24 22:58:56
"Quest is done but is not responding, won't give me energy",3,2020-05-24 22:58:18
It's so nice and peaceful,5,2020-05-24 19:14:47
Love the animation and the relaxation it has. Recommended for anyone who wish to see cute transition. Hope can place more decoration items rather than only 30 items.,5,2020-05-24 18:25:14
The Game told me to leave a review,5,2020-05-24 18:17:33
Nice peaceful game,5,2020-05-24 15:06:45
"Really well made idle clicker. Solid graphics, good sound. It's very stable overall. All in all a fun game to pick up and play. Lots of little surprises. It gives you a lot of freedom in doing upgrades. The photo system is a nice touch. The overall sense of progression is visible as you get more penguins, upgrades and new creatures. 5/5 for creative penguin design alone.",5,2020-05-24 14:46:02
too addictive,1,2020-05-24 14:28:35
"it's a really soothing game, I absolutely love my adorable penguins! but it's kinda hard to progress in the game since the max offline time is only 120mins, I mean I don't want to be constantly checking the game/ time to get my offline amount of coins and stuff. can developers please consider putting the offline time as long as we're offline so we can get the actual amount of stuff? it would really enhance my game experience~ also THE DINO PENGUIN ITS SO CUTE EVEN THOUGH I HAVENT GOTTEN IT YET!!",4,2020-05-24 13:35:06
Fun game and cool!,5,2020-05-24 13:32:16
"Good game, i wish you could add some funny features",5,2020-05-24 13:16:30
this game is so fun,5,2020-05-24 11:30:51
Penguin Isle is a very soothing game. The music is calming. The penguins being all derpy doing penguin stuff are adorable. A cute way to kill time.,5,2020-05-24 09:02:24
So far its fun and calming. Will update later.,4,2020-05-24 07:47:37
I enjoyed it as a nice idle game but to get ahead in any timely manner you would have to buy more stuff all time.,2,2020-05-24 07:18:48
"I really like it! The graphic of the icebergs and the penguins are very cute and amazing. Though controlling the way the camera could be better, I still love it.",4,2020-05-24 06:53:08
"A cute idea with cute graphics, but too clunky and slow for a game of this type. I've only tried playing it a couple times, but both times I experienced huge lag/slowdowns doing very normal gameplay. Maybe I just have too many apps or background tasks going on my phone, but no other app I use gets this sluggish this often.",2,2020-05-24 06:49:08
This is the best game everrrrrrr too calming and beautiful but it's kinda slow sometimes and i have a request tho the game would be more fun if we can drag the penguins anywhere and play with them a little just like a pet :( i hope you make more games with this concept thanks for such a masterpiece💜,5,2020-05-24 05:42:31
Ummm... No joke sorry habby I thought this was something I hate called Kick the Dummy you'll probably never read this but I think I am getting so frustrated of fake ads,5,2020-05-24 04:42:37
Love the game. It super calming and I don't know why I didn't download it earlier! If anyone sees this comment who hasn't downloaded this game then download the game!,5,2020-05-24 03:15:11
😄😄😄😄😄😄😄😄,4,2020-05-24 02:59:27
"So fun! Beautiful graphics, great concept and overall really relaxing watching your penguins face plant the ice...",5,2020-05-24 02:25:45
This is best game 😘,5,2020-05-24 01:03:35
Nice,4,2020-05-24 00:38:14
This is cool 😎,5,2020-05-24 00:00:38
It is an amazing game,5,2020-05-23 23:48:30
Ad watching simulator. Thats the whole purpose of the game.,1,2020-05-23 22:51:35
very relaxing and it keeps you engaged unlike some other of these type of game,5,2020-05-23 21:42:04
I just adore this game. Its so cute and I love how each penguin is so animated💗🐧,5,2020-05-23 21:32:06
Some of the ultra rare achievements are not showed as achieved or even the percentage of cof completion is not yet raised since a month though I completed the task/ goal. I found that disappointing.,2,2020-05-23 20:04:56
"Really fun and cute the first 3 days then it gets quite boring actually... same thing over and over, youre basically just clicking bottons...and that's it. BUT it is cute UwU",3,2020-05-23 18:53:00
"Cute penguins and a fun game but the math makes no sense. Gold and percentages seem arbitrary. Upgrade numbers don't add up, neither does the money letter system. Just isn't fun after a while because there's no strategy involved, it's just whatever they want you to be at and the longer you go, the more you'll have to pay to even get close to some of the achievements. As well, the longer you play, the longer it takes ads to load so you'll wait 30 seconds for the button and 25 more for the ad.",2,2020-05-23 18:48:18
"I love it, you should do more games like this with other animals or even make a zoo tycoon kind of game. Lots of people love those type of games",5,2020-05-23 17:48:04
This game is not working,2,2020-05-23 16:46:23
Good game but it gets boring .,3,2020-05-23 16:43:57
"Played this game a lot, would have kept playing but I upgraded my phone and lost all my progress. I have my player ID but still can't figure out how to get my island back. Edit: The issue seems to have fixed itself after 24hrs, Im happy I didn't have to start all over again! back up to 5 stars.",5,2020-05-23 14:06:54
The cutest game alive !!,5,2020-05-23 13:57:58
😅😅😅😅😅😅😅😅,2,2020-05-23 12:52:41
Very good for a side game also if ur having peformance problems theres a graphics slider in the settings,5,2020-05-23 12:13:00
It's a chill game about penguins bro,5,2020-05-23 11:50:42
The game is really fun and relaxing,5,2020-05-23 11:35:57
The best game ever 🥺,5,2020-05-23 11:24:57
This game is the best repaxing game. Somehow when you look at your penguin isle it makes you feel happy.,5,2020-05-23 11:18:55
Good,5,2020-05-23 10:13:09
Hey sir How can i change my google play account in that game so when i lost my phone i want to get my game progress back what should i do for that plz help,4,2020-05-23 10:09:19
Good game,5,2020-05-23 09:36:31
"Money hog, slows down exponentially unless paid",3,2020-05-23 09:33:46
No real directions. Hard to know what to do. And game glitches,2,2020-05-23 08:47:53
"I really like the concept of the game. For me it just feels very therapeutic overall(apart from the ads). Although it's becoming progressively harder to upgrade, its still really calming to play. I especially like the soundtrack incorporated as it further strengthens the overall ""peaceful"" atmosphere of the game. I love this game that's why I'm giving it 5 stars :))",5,2020-05-23 08:11:31
I like this game the fact that I love penguins I'll play it,5,2020-05-23 08:05:13
"The graphics and sound are excellent, and the interface is clean and intuitive. But in the end the game mechanics make me feel like I'm just an automaton being trained to click on certain buttons to get virtual points that allow me to upgrade systems that produce more virtual points, and so on… It felt empty, gratuitously addictive, and too limited after a while. Maybe if I was able to play with the environment I was building (make the penguins do stuff, for example) it would be more engaging.",4,2020-05-23 06:46:48
"Wonderful game, beautiful artwork! Just one thing needed for 5 stars, is it possible to add scroll bars on the diferent game windows? For a better user friendly experience, like in habitat and penguin lists. Thank you for all your work!",4,2020-05-23 06:02:00
It's kinda cool because it has penguins. I'm kidding it's absolutely adorable. Easy 5 stars,5,2020-05-23 04:59:59
"Nice graphic,claming and addicting but it will be great if it has mini games for replacing ads for the offline player..",4,2020-05-23 04:21:55
Ok,4,2020-05-23 03:38:21
"Takes time to grow in the game, but overall great experience",4,2020-05-23 03:08:03
Love this game,5,2020-05-23 02:20:23
Pretty cute fun and relaxing,5,2020-05-23 02:13:41
Constant ads. Graphics deserve a better game.,1,2020-05-23 01:27:47
"Giving it a low rating because I have to watch 3 ads to complete 1 quest and it is only going to get worse as I progress. It is also a bit boring just click and wait. Good graphics, penguins are cute.",2,2020-05-23 01:20:53
The center of life,5,2020-05-22 23:58:40
Very nice relaxing game,5,2020-05-22 21:58:33
It's ok. Eats a lot of battery and heats up the phone (I've played on 3 phones). You can't listen to music while playing (disrupted when watching ads that I usually mute anyway). Also it takes forever to collect over 1000 hearts - why can't we somehow increase how often they appear? It takes me days..because I can't have the game open for too long (because of the heat and battery),3,2020-05-22 21:45:17
Its not that good,2,2020-05-22 21:35:42
Easy and fun to play,5,2020-05-22 21:05:55
THIS GAME IS AMAZING AND EXTREMELY CUTE!!! I HIGHLY RECOMMEND THIS GAME 👌 NO ADS WHICH IS JUST SO GREAT,5,2020-05-22 20:23:54
I love da penguins,5,2020-05-22 20:16:56
"Like this game , but can i request for a new system . So when we delete this game , we can still play this game by using save progress acount. Because for this time , im still can't find about save progress account. If that system doesn't have , then please add them so i can play at multiple device . Thanks",5,2020-05-22 19:46:16
Yay,5,2020-05-22 18:39:46
"Why i cant store my decoration?? When i want to store the deco in store, it said the store is full... Why.. Plss fix it",5,2020-05-22 18:21:10
I just need more ads to watch! I love playing this game. This is the first time that I'm putting so much attention to a game. I love everything about it and everything is just so cute. Very fun and relaxing to watch the penguins doing their stuff.,5,2020-05-22 16:15:06
Penguin is so cute！I love the life of penguin isle,5,2020-05-22 14:37:54
"Decent ""game"". Holy hell, does the battery get sucked by this game. Never seen anything like it.",3,2020-05-22 14:30:28
Penguins are great.,5,2020-05-22 13:28:56
Game has pretty graphics and it is calming. But all the gameplay is basically watching ads..,2,2020-05-22 13:18:55
awesome ; adictive ; funny,5,2020-05-22 11:58:30
ill rate it 5 Stars But its hard to make the research lab,5,2020-05-22 10:26:59
Extremely cute and very calming,5,2020-05-22 07:58:27
Easy and entertaining. It's a nice place to relax,5,2020-05-22 07:21:50
I Love This App.I gave 4 Star Because When i Was Upgrading I causing some lags,4,2020-05-22 06:28:05
"Right when I saw I said ""this is going to be a good game"".its really fun and calming I really love it.",5,2020-05-22 06:24:16
Kind of slow,1,2020-05-22 03:22:55
So cute!!!!!!!!!,5,2020-05-22 01:32:26
This is my Go-to game it's slow cute I absolutely recommend this simple tap game,5,2020-05-22 01:26:42
Best game ever. Relaxing and entertaining at the same time. An easy 5 stars from me.,5,2020-05-21 23:06:14
Amazing Game.,5,2020-05-21 22:35:10
Asome very relaxing game,5,2020-05-21 22:21:23
I'd like to be able to hide the many UI elements as they aren't very peaceful but otherwise a fine game.,4,2020-05-21 21:29:02
This is my new favourite game i like that the only ads i get are for rewards and you get rewards for being offline the only reason im giving this 4 stars is because its a bit laggy and its hard to zoom out and scroll up & down i woud love to see my penguins and creature's go into the sea and swim close to the island,4,2020-05-21 19:29:35
I thought I would not like it but it's actually a lot of fun,5,2020-05-21 18:26:13
"The ""home"" icon is showing empty when i open to place any decoration, it is not showing any decoration to place given that i have reached till tier 13 of the game. How do I get decorations?",4,2020-05-21 18:14:46
A wholesome game,5,2020-05-21 17:43:54
to make the not see hoot owl in salty water,3,2020-05-21 16:40:03
I'm a fan of YOU!,5,2020-05-21 15:46:11
A relaxing game,5,2020-05-21 15:29:05
"With the new update, ads reward button has been gray out, there's no more ads to watch. How to get the task done?",2,2020-05-21 15:08:25
"amazing game ; it helps with my depression and anxiety by calming me down, the music is relaxing and the graphics are perfect for a game like this - but, i hate ad placements, when i get the boxes(?) they're annoying, i don't know if i can remove them at all because im new, and i hate cluttered spaces so it's very annoying seeing them, and i have to watch the ads or else they'll stay there and clutter up. and the ads disturb the gameplay and ruin it for me - otherwise, it's awesome",4,2020-05-21 15:05:39
As long as you don't mind and phone can handle running video ads. It's fun and free. Nothing crazy but cute and time killing.,5,2020-05-21 14:59:55
Good Attempt from Habby Developers Very Addictive ❤️,4,2020-05-21 12:43:29
Very cute and fun ♡♡,5,2020-05-21 12:07:33
So adorable,5,2020-05-21 11:58:38
Its soo adorable and I havent seen any cons about this game!! I love itt!! ^^,5,2020-05-21 11:49:58
I love the pinguins,5,2020-05-21 08:39:27
Is there any new updates soon? Unlocked everything already so far 😁,5,2020-05-21 08:23:26
Not that great,4,2020-05-21 08:14:27
Is the feature of daily sakura leaves removed??,3,2020-05-21 07:22:49
Peaceful,5,2020-05-21 07:07:40
Surprisingly a nice little game.,5,2020-05-21 03:34:36
Hate it,1,2020-05-21 02:32:48
El juego está simple pero entretenido. Además la música y sonidos de fondo son muy relajantes,5,2020-05-21 02:30:24
"Pretty. Good graphics. Peaceful. But boring about 5 islands in. First few are easy then just boring. Literally 4 days of; open app, click 4 things (watch 3 ads or more) get a bit of coin but not enough to open next island. Hardly any game play. Watch adds for no reward. Been trying to open new islands over a week now and can never get enough coin (without spending cash). Opening an app once a day to click 3 things is quite boring.",2,2020-05-21 02:18:48
A very nice and relaxing game.,5,2020-05-21 00:46:08
Good app,5,2020-05-20 21:36:06
"My favorite game ever, I'm extremely obsessed with penguins so I am on this app 13 hours a day",5,2020-05-20 20:47:12
Very peaceful game. I fell asleep while playing it.,4,2020-05-20 19:31:08
被治愈了💓,5,2020-05-20 18:19:49
Add the option to remove upgrade notifications it's really annoying,3,2020-05-20 18:07:08
"the only progress that you make in this is buy watching adds, hardly a game at all really",1,2020-05-20 17:55:45
One of the best for someone who isnt intrested in the PUBG of the world,5,2020-05-20 16:16:12
Please make so i could link with my fb! So i can play on different devices!,4,2020-05-20 13:41:28
"Please! Make some multiplier, its such a cute game and having a option to build a place together would be incredible.",4,2020-05-20 10:26:11
Wasn't understanding at all how to play,3,2020-05-20 09:57:49
AWWWWSUM!!!!!??,5,2020-05-20 09:27:11
beast game,5,2020-05-20 07:07:58
Funniest and cutest game I have ever played,5,2020-05-20 07:07:03
good game but poorly optimized. this game heats up my phone and drains the battery faster than all my apps. I use a OnePlus 8pro and a Samsung s20 and both have their batteries drained despite being the top of the line phones,4,2020-05-20 04:45:08
This should be in landscape view.,1,2020-05-20 02:36:53
AHH SO CUTEEEE,5,2020-05-20 01:57:05
Really great for relaxing but after a point it becomes too repetitive and grinding game,4,2020-05-19 23:44:39
Peace full game,5,2020-05-19 23:31:08
Love this so much,5,2020-05-19 22:16:12
It was kind of slow while I played despite havinh good space and wifi,4,2020-05-19 21:49:26
"Just finished ferris wheel, when can we expect next update ?as there is nothing to do now,saying comin soon...nice game ,4 stars cuz tapping on hundreds of penquin hearts its too boring,wish there is something else to do,all the rest is great",4,2020-05-19 21:34:33
somidh,5,2020-05-19 21:08:32
OK but stopped increasing when buying penguins. Few bugs,2,2020-05-19 20:59:21
It was quite fun. But it got boring pretty fast because it was just always the same few things over and over again.,4,2020-05-19 20:43:52
"Nice relaxing game but put down the pirse of the land scape and them when you get far on the game, put a little higher.",4,2020-05-19 19:35:40
8oioooooooooooooo,5,2020-05-19 19:31:38
Nice tap game! Scene and sounds are soothing!,5,2020-05-19 19:28:04
"i love this game way too much, its so addictive and calming. penguins are my favorite now because of this. but as a healing game, i personally dont enjoy the ads much. its understandable for games to have ads but most of them are so disruptive to the calmness of the game. yes, i know, i can turn off the ads audio but before that im gonna get spooped. i wouldnt mind if the devs can somehow fix this, and please dont ruin it by ""in-app purchases"". thank you",5,2020-05-19 18:54:59
When i start the game suddenly restrat,1,2020-05-19 18:45:59
This game is cool This game is too too good,5,2020-05-19 16:32:17
The ads game,3,2020-05-19 16:24:02
The game is sooo cool but every time i get unlimited money,5,2020-05-19 15:32:46
"It was such a good game, I want everyone to play this. And also in the next update can You make a farm habitat?, I really wish to have a farm in it",5,2020-05-19 15:31:50
Good game 👍,5,2020-05-19 14:21:12
I have opened so many chests... Yet in the reward section for opening the chest is still not Updating... Not able to progress. Request support. Thanks.,3,2020-05-19 13:27:32
Literally the greatest game I've ever played. It is penguins people. You get money for taking pictures of penguins. Download it.,5,2020-05-19 11:47:49
Just amazing,5,2020-05-19 11:27:02
Complicated game to win.,5,2020-05-19 11:04:26
Good game so far,5,2020-05-19 10:53:47
Nice game,5,2020-05-19 09:45:10
"Not bad, one of the idle games that doesn't have a prestige in it. The offline rewards are limited and cannot be collected, unless you have a connection. Progress is quite fast but only if youre online",4,2020-05-19 08:35:29
Enjoyed how calm the game was and the penguins were awesome,5,2020-05-19 07:45:29
Wasn't really interesting or have anything you can do except tap penguins. Only had it for like a day,3,2020-05-19 07:20:50
ok,5,2020-05-19 06:41:13
It's alright. Its gets a but boring in the long run. I like tycoon games and this spread yo be one of them. I enjoyed the aesthetic and loved the interaction I could have with the penguins. But after a while It became more of a chore to play instead of a leisure. Maybe I was missing something. But overall it was alright. I had fun while it lasted.,3,2020-05-19 03:57:16
amazing game I love penguins,5,2020-05-19 02:30:24
"I love this game, I would recommend the game to anyone.",5,2020-05-18 22:42:26
"Addictive, fun and nice music which I could listen to all day, even some of the adverts are information about different penguins which is interesting. Great game thank you",5,2020-05-18 22:28:23
Oh my God this is the best anti stress games and it just looks so happy,5,2020-05-18 20:05:33
"The last update added great features and made the game better. However, the penguin section looks very strange now. In my opinion, there is a mess with numbers. For example, one kind of the penguin is 20/20, and I can buy more of them. Another kind of the penguin is 19/24, and it is max. I can't get the logic.",4,2020-05-18 19:45:15
"This is my favorite idle game, so it's perfect if you like those! My only complaint is that the red gift boxes give a ridiculously small amount of coins. I'm on 3.11aj, and my latest box gave me 5.39i, at this point I'm just watching the ads to get rid of them, not for the reward. Everything else is super well-balanced, though! Great game overall.",5,2020-05-18 17:53:33
For me its ok only thing i dont like about this game is its hard to earn hearts,3,2020-05-18 17:43:15
Pleasant experience so far!!,5,2020-05-18 15:31:11
Actually i love this game... It's very satisfying.. the way which penguin moves is so realistic... It's live we are making a Isle and growing creatures... Lovely... But I can't get new upgrade.. the major update that Ferris wheel thing.. and one more request pls make it little bit easy to buy whale's nest... It's different to buy... Do consider my review... Thank you...,4,2020-05-18 15:23:47
Hi my son went offline for 600 minutes and he did not get the arctic hair. I want to know what happened there?,1,2020-05-18 14:05:03
Great game.. Hope there will be more habitats in the future..,5,2020-05-18 11:58:00
Good,5,2020-05-18 09:18:41
Pretty slow and laggy. Would be more fun if progress was faster,3,2020-05-18 08:08:11
Somehow I love how calm this game is,4,2020-05-18 06:36:00
Lovely and relaxing game. Penguins are adorable.,5,2020-05-18 06:27:28
Malar,1,2020-05-18 05:33:26
"Love this game. Relaxing, fun and there is plenty of content. The penguins are cute and funny.",5,2020-05-18 03:38:46
"this game is soooooo good because its relaxing and cute,I love the graphics in this,plus what's cute is when the penguins are waddling around like idiots which is really funny and cute 😄😆🐧🐧🐧🐧🐧🐧",5,2020-05-18 02:59:22
Very calm and chill game,5,2020-05-18 01:18:11
Same mechanics as a lot of other games. But its relaxing.,4,2020-05-17 23:41:25
"Calming game, has ads but none are obnoxious or loud.",5,2020-05-17 21:34:51
Love the latest update!!,5,2020-05-17 20:52:34
Happy,5,2020-05-17 18:36:02
Love it,5,2020-05-17 17:29:44
Love it,5,2020-05-17 15:35:07
Ok,3,2020-05-17 15:01:06
Veryyy addictive (dangerous),3,2020-05-17 14:51:24
MUSKAN,5,2020-05-17 12:58:41
It's a very relaxing game,5,2020-05-17 06:55:31
The best game ever but it takes awhile to upgrade Aside from that it's amazing,5,2020-05-17 04:29:36
Good penguin game,5,2020-05-17 03:44:31
Great,4,2020-05-17 01:37:32
"So peaceful, so cute, happy to watch the ads",5,2020-05-17 01:33:03
This game learning you about penguins too!!,5,2020-05-17 00:42:46
It's a great game but getting Whale Nest is too hard. It's gotten to the point where I can barely upgrade anymore. Watching the ads for the offline rewards and the treasure ship give me enough money to upgrade maybe 6 times. I've been stuck trying to get Whale Nest for nearly 2 months. Aside from that though I really do enjoy this game it's great,4,2020-05-16 22:42:23
"Fun little time-wasting game, I feel like the ads pop up too often but also you don't have to tap them if you don't want to.",4,2020-05-16 21:20:59
Relax 🤤,5,2020-05-16 18:25:15
Its a good game though. Got stuck in camera mode had to quit out once in about a week.,4,2020-05-16 18:20:15
